ds,y
2020-05-10 16:00:00,5190.3099541148085
2020-05-10 17:00:00,4795.76750848794
2020-05-10 18:00:00,5094.694379807046
2020-05-10 19:00:00,4946.471781820242
2020-05-10 20:00:00,5169.354155043298
2020-05-10 21:00:00,4574.554515929701
2020-05-10 22:00:00,4980.181139951746
2020-05-10 23:00:00,4879.435868843208
2020-05-11 00:00:00,5086.452590126831
2020-05-11 01:00:00,5094.008837473641
2020-05-11 02:00:00,4858.474821035595
2020-05-11 03:00:00,4857.565227164791
2020-05-11 04:00:00,4977.866926288534
2020-05-11 05:00:00,4820.671554536958
2020-05-11 06:00:00,5168.396739090425
2020-05-11 07:00:00,4926.158559910511
2020-05-11 08:00:00,4418.6023561356715
2020-05-11 09:00:00,4925.035588675639
2020-05-11 10:00:00,4792.291235831206
2020-05-11 11:00:00,4673.744836907811
2020-05-11 12:00:00,4752.514672355485
2020-05-11 13:00:00,5021.881694366594
2020-05-11 14:00:00,5265.728165649646
2020-05-11 15:00:00,5062.636894772996
2020-05-11 16:00:00,4878.6993223568525
2020-05-11 17:00:00,5091.18083903414
2020-05-11 18:00:00,4908.181937956202
2020-05-11 19:00:00,4861.079926167371
2020-05-11 20:00:00,4769.127466353403
2020-05-11 21:00:00,4649.634238649656
2020-05-11 22:00:00,4922.015258688111
2020-05-11 23:00:00,5031.610697984026
2020-05-12 00:00:00,4980.6752659970225
2020-05-12 01:00:00,4916.806614410529
2020-05-12 02:00:00,4810.850787860643
2020-05-12 03:00:00,5121.649238336994
2020-05-12 04:00:00,4736.573616010683
2020-05-12 05:00:00,5155.205582768695
2020-05-12 06:00:00,4799.556596214655
2020-05-12 07:00:00,4849.512952529393
2020-05-12 08:00:00,4706.642961876864
2020-05-12 09:00:00,4899.719570622873
2020-05-12 10:00:00,5195.062491695596
2020-05-12 11:00:00,5103.125617688791
2020-05-12 12:00:00,5195.684422405607
2020-05-12 13:00:00,5104.428509186787
2020-05-12 14:00:00,4779.266034293926
2020-05-12 15:00:00,4933.842155134488
2020-05-12 16:00:00,4843.960174176507
2020-05-12 17:00:00,5266.114980807808
2020-05-12 18:00:00,4760.642270714738
2020-05-12 19:00:00,5178.739537877822
2020-05-12 20:00:00,5178.5907740217535
2020-05-12 21:00:00,5365.924040343218
2020-05-12 22:00:00,4918.062681474101
2020-05-12 23:00:00,5142.4644319160325
2020-05-13 00:00:00,5456.330367307769
2020-05-13 01:00:00,4876.471664613261
2020-05-13 02:00:00,4692.991950493528
2020-05-13 03:00:00,4623.997993218447
2020-05-13 04:00:00,5142.542405772267
2020-05-13 05:00:00,4623.3699583882835
2020-05-13 06:00:00,4925.536189412415
2020-05-13 07:00:00,5087.4626374077925
2020-05-13 08:00:00,5037.035107365983
2020-05-13 09:00:00,5085.088972836835
2020-05-13 10:00:00,5044.457971160171
2020-05-13 11:00:00,5255.773162662678
2020-05-13 12:00:00,4809.53672385224
2020-05-13 13:00:00,4864.600972308293
2020-05-13 14:00:00,4845.468110945835
2020-05-13 15:00:00,5166.038362372522
2020-05-13 16:00:00,5180.079717679013
2020-05-13 17:00:00,5090.245063863702
2020-05-13 18:00:00,5236.698733377985
2020-05-13 19:00:00,4764.391826524724
2020-05-13 20:00:00,5333.444822310227
2020-05-13 21:00:00,5304.6477243424515
2020-05-13 22:00:00,5147.12439944915
2020-05-13 23:00:00,5356.359781754212
2020-05-14 00:00:00,4668.675358464445
2020-05-14 01:00:00,4895.110372747469
2020-05-14 02:00:00,4852.939307863609
2020-05-14 03:00:00,5144.295864751469
2020-05-14 04:00:00,4789.97185207957
2020-05-14 05:00:00,5151.4990298674975
2020-05-14 06:00:00,5274.107228799343
2020-05-14 07:00:00,5139.0405800168
2020-05-14 08:00:00,5056.7502047323005
2020-05-14 09:00:00,4802.42533181985
2020-05-14 10:00:00,4830.629806774927
2020-05-14 11:00:00,5249.923781059333
2020-05-14 12:00:00,5155.869800781066
2020-05-14 13:00:00,4992.196096124491
2020-05-14 14:00:00,4916.4180908468215
2020-05-14 15:00:00,4594.838425377725
2020-05-14 16:00:00,4785.829516263112
2020-05-14 17:00:00,5382.283817427945
2020-05-14 18:00:00,4743.908885799507
2020-05-14 19:00:00,5037.895964244216
2020-05-14 20:00:00,5201.48879463904
2020-05-14 21:00:00,4749.015466399542
2020-05-14 22:00:00,5036.942094956216
2020-05-14 23:00:00,5187.583107502131
2020-05-15 00:00:00,5002.49986438145
2020-05-15 01:00:00,5573.6806111333535
2020-05-15 02:00:00,4666.280148224361
2020-05-15 03:00:00,5211.745705976776
2020-05-15 04:00:00,4965.439652520708
2020-05-15 05:00:00,5154.384030967335
2020-05-15 06:00:00,5088.2614303398495
2020-05-15 07:00:00,4853.368760578001
2020-05-15 08:00:00,5045.799278491868
2020-05-15 09:00:00,4628.419709720342
2020-05-15 10:00:00,5120.649500114278
2020-05-15 11:00:00,5059.6316931981055
2020-05-15 12:00:00,5127.73203372862
2020-05-15 13:00:00,5211.62366501743
2020-05-15 14:00:00,5073.523968041942
2020-05-15 15:00:00,5029.617883959655
2020-05-15 16:00:00,4823.786332667742
2020-05-15 17:00:00,4857.55584727019
2020-05-15 18:00:00,5237.346924035466
2020-05-15 19:00:00,5287.267081141195
2020-05-15 20:00:00,4952.377912737589
2020-05-15 21:00:00,5009.200549450655
2020-05-15 22:00:00,4819.077125001247
2020-05-15 23:00:00,5234.551369053489
2020-05-16 00:00:00,5133.083364738356
2020-05-16 01:00:00,5388.24348729275
2020-05-16 02:00:00,4824.335384564052
2020-05-16 03:00:00,4924.398420196357
2020-05-16 04:00:00,5046.2891845051145
2020-05-16 05:00:00,5129.297907545154
2020-05-16 06:00:00,4956.866472490474
2020-05-16 07:00:00,4825.40778190926
2020-05-16 08:00:00,5176.281505784715
2020-05-16 09:00:00,5144.227072509117
2020-05-16 10:00:00,4816.745179887255
2020-05-16 11:00:00,5271.088560221099
2020-05-16 12:00:00,5234.03974183932
2020-05-16 13:00:00,5026.859299449558
2020-05-16 14:00:00,5015.919572475207
2020-05-16 15:00:00,5110.811554223182
2020-05-16 16:00:00,4827.659385948748
2020-05-16 17:00:00,5006.006295832816
2020-05-16 18:00:00,4569.523291078164
2020-05-16 19:00:00,5175.291129100588
2020-05-16 20:00:00,4687.701355511628
2020-05-16 21:00:00,5300.6839656858
2020-05-16 22:00:00,4933.97598120671
2020-05-16 23:00:00,4957.666603613765
2020-05-17 00:00:00,4874.453218783099
2020-05-17 01:00:00,4942.392225215584
2020-05-17 02:00:00,5283.706269029607
2020-05-17 03:00:00,4502.438268692984
2020-05-17 04:00:00,5255.393077217637
2020-05-17 05:00:00,5067.604696220342
2020-05-17 06:00:00,4758.595670428557
2020-05-17 07:00:00,4784.937521390152
2020-05-17 08:00:00,5335.278605441641
2020-05-17 09:00:00,4810.898624011454
2020-05-17 10:00:00,4769.329897880808
2020-05-17 11:00:00,5227.462908472946
2020-05-17 12:00:00,5067.710575257182
2020-05-17 13:00:00,4812.41488469272
2020-05-17 14:00:00,5043.324995080924
2020-05-17 15:00:00,4794.849463271945
2020-05-17 16:00:00,5220.164279684521
2020-05-17 17:00:00,5212.274192974627
2020-05-17 18:00:00,5106.401239764388
2020-05-17 19:00:00,5072.332212249404
2020-05-17 20:00:00,5352.237624973474
2020-05-17 21:00:00,4999.937265477645
2020-05-17 22:00:00,4763.62517491584
2020-05-17 23:00:00,5089.894782566462
2020-05-18 00:00:00,5417.209409907423
2020-05-18 01:00:00,4797.04810136283
2020-05-18 02:00:00,4927.707446661203
2020-05-18 03:00:00,5083.289207620291
2020-05-18 04:00:00,4989.219030198852
2020-05-18 05:00:00,4803.539283924537
2020-05-18 06:00:00,5224.371571246094
2020-05-18 07:00:00,5464.008144403452
2020-05-18 08:00:00,5039.226291804782
2020-05-18 09:00:00,4819.1863420528
2020-05-18 10:00:00,4690.207894989305
2020-05-18 11:00:00,5051.595196244236
2020-05-18 12:00:00,5220.775468663252
2020-05-18 13:00:00,5095.033549299076
2020-05-18 14:00:00,4999.519231816229
2020-05-18 15:00:00,4882.145669642139
2020-05-18 16:00:00,4781.567273456382
2020-05-18 17:00:00,5166.950265264976
2020-05-18 18:00:00,5182.754324277117
2020-05-18 19:00:00,4690.854042661854
2020-05-18 20:00:00,5317.9677956361365
2020-05-18 21:00:00,5114.8142441788
2020-05-18 22:00:00,5279.918929029159
2020-05-18 23:00:00,4731.574450302977
2020-05-19 00:00:00,4726.835168916912
2020-05-19 01:00:00,4970.20613804654
2020-05-19 02:00:00,5100.556885379039
2020-05-19 03:00:00,5359.272164585393
2020-05-19 04:00:00,5141.215782763026
2020-05-19 05:00:00,4951.463744637594
2020-05-19 06:00:00,4794.726158466821
2020-05-19 07:00:00,5246.00011454383
2020-05-19 08:00:00,4807.058914849857
2020-05-19 09:00:00,5325.693710954464
2020-05-19 10:00:00,4943.123070078698
2020-05-19 11:00:00,5318.11641452357
2020-05-19 12:00:00,5135.786258011855
2020-05-19 13:00:00,4972.600902111509
2020-05-19 14:00:00,4896.120725634774
2020-05-19 15:00:00,4931.818424530784
2020-05-19 16:00:00,5085.663338475048
2020-05-19 17:00:00,5015.431299243543
2020-05-19 18:00:00,4881.237718386259
2020-05-19 19:00:00,4966.873717936473
2020-05-19 20:00:00,5015.71540594383
2020-05-19 21:00:00,4574.2531811170375
2020-05-19 22:00:00,5091.63362295774
2020-05-19 23:00:00,4804.055755056639
2020-05-20 00:00:00,4769.333519358851
2020-05-20 01:00:00,4662.531130577858
2020-05-20 02:00:00,4641.221500426422
2020-05-20 03:00:00,4728.910499377542
2020-05-20 04:00:00,4858.195808473902
2020-05-20 05:00:00,5390.651827505314
2020-05-20 06:00:00,4894.824064820959
2020-05-20 07:00:00,5035.550021253606
2020-05-20 08:00:00,5080.096277301266
2020-05-20 09:00:00,5026.213037243169
2020-05-20 10:00:00,4984.511307854801
2020-05-20 11:00:00,4760.941247280151
2020-05-20 12:00:00,5290.185509655842
2020-05-20 13:00:00,5361.439328727577
2020-05-20 14:00:00,4663.468261175462
2020-05-20 15:00:00,4795.194281822724
2020-05-20 16:00:00,4944.037931524599
2020-05-20 17:00:00,4807.092441017961
2020-05-20 18:00:00,5101.193110691173
2020-05-20 19:00:00,4854.345559518677
2020-05-20 20:00:00,5433.011213561321
2020-05-20 21:00:00,5238.109718868719
2020-05-20 22:00:00,5042.514806126443
2020-05-20 23:00:00,5205.397252663946
2020-05-21 00:00:00,5221.180084871462
2020-05-21 01:00:00,4887.210502388351
2020-05-21 02:00:00,4836.756551091607
2020-05-21 03:00:00,5015.62861259393
2020-05-21 04:00:00,5172.327224899589
2020-05-21 05:00:00,5027.812079730684
2020-05-21 06:00:00,4684.6007035618
2020-05-21 07:00:00,4839.435111209831
2020-05-21 08:00:00,4985.205427281125
2020-05-21 09:00:00,4984.866879134834
2020-05-21 10:00:00,5394.508435357961
2020-05-21 11:00:00,4722.802411520201
2020-05-21 12:00:00,5101.117848367175
2020-05-21 13:00:00,5297.822621665658
2020-05-21 14:00:00,5454.289949084559
2020-05-21 15:00:00,4919.120515363208
2020-05-21 16:00:00,5098.28589054404
2020-05-21 17:00:00,5113.9520714397295
2020-05-21 18:00:00,5039.096346310658
2020-05-21 19:00:00,4980.230959752139
2020-05-21 20:00:00,5087.195077900009
2020-05-21 21:00:00,4493.550782956063
2020-05-21 22:00:00,5136.413898012526
2020-05-21 23:00:00,5025.235580732394
2020-05-22 00:00:00,4955.505020644347
2020-05-22 01:00:00,5409.372439143912
2020-05-22 02:00:00,4865.013196241889
2020-05-22 03:00:00,4919.3848021869935
2020-05-22 04:00:00,5398.310660440947
2020-05-22 05:00:00,4833.587739030028
2020-05-22 06:00:00,4889.976943412692
2020-05-22 07:00:00,4970.59491531383
2020-05-22 08:00:00,5168.14689642591
2020-05-22 09:00:00,5041.5605014706625
2020-05-22 10:00:00,4741.474930569548
2020-05-22 11:00:00,4893.566287374562
2020-05-22 12:00:00,4878.529113357557
2020-05-22 13:00:00,4984.555790955391
2020-05-22 14:00:00,5085.168731725966
2020-05-22 15:00:00,5083.641151177594
2020-05-22 16:00:00,4644.797649190319
2020-05-22 17:00:00,5212.788197512171
2020-05-22 18:00:00,5050.513769199325
2020-05-22 19:00:00,5276.906409518781
2020-05-22 20:00:00,5088.839665458135
2020-05-22 21:00:00,5220.264591547152
2020-05-22 22:00:00,5093.309062290025
2020-05-22 23:00:00,5269.24515124055
2020-05-23 00:00:00,5104.450127203556
2020-05-23 01:00:00,4980.416950711419
2020-05-23 02:00:00,5454.486944089376
2020-05-23 03:00:00,5177.807424455978
2020-05-23 04:00:00,5114.7488842008825
2020-05-23 05:00:00,4744.739116692333
2020-05-23 06:00:00,4742.338476507292
2020-05-23 07:00:00,5058.5430964283705
2020-05-23 08:00:00,5029.104239553648
2020-05-23 09:00:00,4877.175486998337
2020-05-23 10:00:00,5028.196539922412
2020-05-23 11:00:00,5317.725385608719
2020-05-23 12:00:00,5139.080494910059
2020-05-23 13:00:00,4771.798298049453
2020-05-23 14:00:00,4977.698234571411
2020-05-23 15:00:00,4839.006703829487
2020-05-23 16:00:00,4922.460016718288
2020-05-23 17:00:00,4917.276866874072
2020-05-23 18:00:00,4904.470883479199
2020-05-23 19:00:00,4748.972925605321
2020-05-23 20:00:00,4974.469063696362
2020-05-23 21:00:00,4887.878472630538
2020-05-23 22:00:00,4414.110261999546
2020-05-23 23:00:00,5410.594404900333
2020-05-24 00:00:00,5217.753930843334
2020-05-24 01:00:00,4924.739855015001
2020-05-24 02:00:00,5003.76380994812
2020-05-24 03:00:00,4765.6691305364875
2020-05-24 04:00:00,5339.1445755621735
2020-05-24 05:00:00,5379.457738954622
2020-05-24 06:00:00,5031.338745649305
2020-05-24 07:00:00,5204.706128837069
2020-05-24 08:00:00,5035.057355786785
2020-05-24 09:00:00,4732.654912224814
2020-05-24 10:00:00,4917.635326207269
2020-05-24 11:00:00,5026.385593354392
2020-05-24 12:00:00,4909.0904562513115
2020-05-24 13:00:00,4956.269344512993
2020-05-24 14:00:00,4981.720088498177
2020-05-24 15:00:00,4983.824300426908
2020-05-24 16:00:00,5010.451698099497
2020-05-24 17:00:00,4787.87898672068
2020-05-24 18:00:00,4856.596770174413
2020-05-24 19:00:00,4743.083146860006
2020-05-24 20:00:00,5195.56310993724
2020-05-24 21:00:00,4578.870611631935
2020-05-24 22:00:00,5230.718068663385
2020-05-24 23:00:00,5277.269879452569
2020-05-25 00:00:00,4939.563882603476
2020-05-25 01:00:00,4479.37258243454
2020-05-25 02:00:00,4927.737887606542
2020-05-25 03:00:00,4987.1631677422365
2020-05-25 04:00:00,4797.880356014217
2020-05-25 05:00:00,4896.956321238352
2020-05-25 06:00:00,5306.039039772671
2020-05-25 07:00:00,5132.985432460348
2020-05-25 08:00:00,4815.08717712438
2020-05-25 09:00:00,4680.4801660809135
2020-05-25 10:00:00,4934.596536478046
2020-05-25 11:00:00,4957.308644129912
2020-05-25 12:00:00,5099.239837472664
2020-05-25 13:00:00,4892.936657486468
2020-05-25 14:00:00,5102.299915072373
2020-05-25 15:00:00,5387.030808012046
2020-05-25 16:00:00,5163.100204488853
2020-05-25 17:00:00,4990.382298533846
2020-05-25 18:00:00,4963.369905789341
2020-05-25 19:00:00,4928.665373164025
2020-05-25 20:00:00,5236.128182490429
2020-05-25 21:00:00,4874.537310809739
2020-05-25 22:00:00,5009.044541799996
2020-05-25 23:00:00,5010.239580376217
2020-05-26 00:00:00,4899.643161437693
2020-05-26 01:00:00,4725.506890423179
2020-05-26 02:00:00,5064.594900723534
2020-05-26 03:00:00,4987.799205628923
2020-05-26 04:00:00,5100.048093887314
2020-05-26 05:00:00,4893.279938712167
2020-05-26 06:00:00,5244.16425976261
2020-05-26 07:00:00,4824.645243757631
2020-05-26 08:00:00,5342.408056803579
2020-05-26 09:00:00,4650.472698034348
2020-05-26 10:00:00,5086.954012911378
2020-05-26 11:00:00,5095.086136505324
2020-05-26 12:00:00,4840.888586411824
2020-05-26 13:00:00,5084.878787572203
2020-05-26 14:00:00,5255.903733952032
2020-05-26 15:00:00,4556.636232129187
2020-05-26 16:00:00,5100.5489614981625
2020-05-26 17:00:00,4501.345835933985
2020-05-26 18:00:00,4806.867039295358
2020-05-26 19:00:00,5325.833272980189
2020-05-26 20:00:00,4883.643593321589
2020-05-26 21:00:00,4765.224007118206
2020-05-26 22:00:00,4960.412454203064
2020-05-26 23:00:00,5413.5812676327105
2020-05-27 00:00:00,4633.663550558795
2020-05-27 01:00:00,4789.738017672131
2020-05-27 02:00:00,5299.486336635925
2020-05-27 03:00:00,5371.540468707546
2020-05-27 04:00:00,4979.313755141943
2020-05-27 05:00:00,4752.189459494672
2020-05-27 06:00:00,5419.168700361832
2020-05-27 07:00:00,5318.88847834984
2020-05-27 08:00:00,5135.789397552447
2020-05-27 09:00:00,4837.519530212516
2020-05-27 10:00:00,4990.1941318323925
2020-05-27 11:00:00,4967.9279837910335
2020-05-27 12:00:00,5066.170260923115
2020-05-27 13:00:00,5290.200287626267
2020-05-27 14:00:00,5175.883408227481
2020-05-27 15:00:00,4784.524784603048
2020-05-27 16:00:00,5275.299290003908
2020-05-27 17:00:00,5062.626428002631
2020-05-27 18:00:00,5137.413159171783
2020-05-27 19:00:00,5293.3081718557205
2020-05-27 20:00:00,4777.68395009729
2020-05-27 21:00:00,4992.8348842587075
2020-05-27 22:00:00,4893.709089728157
2020-05-27 23:00:00,4686.428114926909
2020-05-28 00:00:00,5069.341995520984
2020-05-28 01:00:00,5502.311310316884
2020-05-28 02:00:00,4631.98445109885
2020-05-28 03:00:00,4993.543877790106
2020-05-28 04:00:00,5128.1085870149545
2020-05-28 05:00:00,5024.615640331236
2020-05-28 06:00:00,4977.374389496852
2020-05-28 07:00:00,4740.156727310835
2020-05-28 08:00:00,5046.557348588033
2020-05-28 09:00:00,4848.647204596815
2020-05-28 10:00:00,4562.01565900429
2020-05-28 11:00:00,5238.918444102746
2020-05-28 12:00:00,5191.677163968408
2020-05-28 13:00:00,5010.332195370216
2020-05-28 14:00:00,5045.81493764114
2020-05-28 15:00:00,5214.863602543112
2020-05-28 16:00:00,5044.867931355617
2020-05-28 17:00:00,5180.8035109522625
2020-05-28 18:00:00,4940.50355982523
2020-05-28 19:00:00,5262.396747714789
2020-05-28 20:00:00,5064.157145186537
2020-05-28 21:00:00,5038.810388721175
2020-05-28 22:00:00,4745.987782257594
2020-05-28 23:00:00,5057.391170860342
2020-05-29 00:00:00,4833.60901650111
2020-05-29 01:00:00,4872.343454694301
2020-05-29 02:00:00,4836.924874336776
2020-05-29 03:00:00,4786.753013620155
2020-05-29 04:00:00,5424.954280603392
2020-05-29 05:00:00,5266.26781239768
2020-05-29 06:00:00,5384.073500428853
2020-05-29 07:00:00,4755.4209960888875
2020-05-29 08:00:00,5014.250749982179
2020-05-29 09:00:00,4741.298474959181
2020-05-29 10:00:00,4860.861024560587
2020-05-29 11:00:00,4816.374603316685
2020-05-29 12:00:00,5247.916801288312
2020-05-29 13:00:00,4920.754064379648
2020-05-29 14:00:00,5213.675866738803
2020-05-29 15:00:00,5120.824177917703
2020-05-29 16:00:00,5460.727750420958
2020-05-29 17:00:00,4704.111155372055
2020-05-29 18:00:00,5251.84664795736
2020-05-29 19:00:00,5229.288174080146
2020-05-29 20:00:00,4805.324232394593
2020-05-29 21:00:00,5201.426667294632
2020-05-29 22:00:00,5067.228992605245
2020-05-29 23:00:00,4954.504748009318
2020-05-30 00:00:00,4835.2129026056
2020-05-30 01:00:00,4856.178109710163
2020-05-30 02:00:00,5409.962419157186
2020-05-30 03:00:00,5000.136563791497
2020-05-30 04:00:00,5156.426000306292
2020-05-30 05:00:00,4841.820123666489
2020-05-30 06:00:00,4844.029410755672
2020-05-30 07:00:00,5216.396961849989
2020-05-30 08:00:00,4730.084757689694
2020-05-30 09:00:00,4916.957246418946
2020-05-30 10:00:00,5006.805482214447
2020-05-30 11:00:00,5022.274520368011
2020-05-30 12:00:00,4964.181342996769
2020-05-30 13:00:00,5079.163956219185
2020-05-30 14:00:00,5138.571151163563
2020-05-30 15:00:00,5146.927509091866
2020-05-30 16:00:00,4802.839238266435
2020-05-30 17:00:00,4943.168980414241
2020-05-30 18:00:00,5238.952572375388
2020-05-30 19:00:00,5178.929437514775
2020-05-30 20:00:00,4725.428109703787
2020-05-30 21:00:00,5070.29598007044
2020-05-30 22:00:00,4604.354950125038
2020-05-30 23:00:00,5009.386980412074
2020-05-31 00:00:00,5379.553403349195
2020-05-31 01:00:00,4810.4214565462025
2020-05-31 02:00:00,4833.135390901683
2020-05-31 03:00:00,5152.805956314572
2020-05-31 04:00:00,4691.439696958071
2020-05-31 05:00:00,4873.448994022992
2020-05-31 06:00:00,5119.28822751635
2020-05-31 07:00:00,4873.1428304621195
2020-05-31 08:00:00,4952.806002557806
2020-05-31 09:00:00,5148.8371420630065
2020-05-31 10:00:00,5084.309216707312
2020-05-31 11:00:00,5053.3636792590805
2020-05-31 12:00:00,4932.175544145992
2020-05-31 13:00:00,5074.012223053791
2020-05-31 14:00:00,4975.253463980049
2020-05-31 15:00:00,5091.561121985157
2020-05-31 16:00:00,4900.613594976405
2020-05-31 17:00:00,4963.486205124092
2020-05-31 18:00:00,4802.008441489597
2020-05-31 19:00:00,4992.998477998753
2020-05-31 20:00:00,4837.799827274231
2020-05-31 21:00:00,4777.190709967601
2020-05-31 22:00:00,5051.732229571077
2020-05-31 23:00:00,5042.5479551715325
2020-06-01 00:00:00,5156.574746989714
2020-06-01 01:00:00,4913.774886084981
2020-06-01 02:00:00,5081.610569367351
2020-06-01 03:00:00,5110.159514454733
2020-06-01 04:00:00,5088.954761566319
2020-06-01 05:00:00,4834.869263439572
2020-06-01 06:00:00,5029.8726964542375
2020-06-01 07:00:00,5072.828059210932
2020-06-01 08:00:00,5001.435693381588
2020-06-01 09:00:00,4582.704468325783
2020-06-01 10:00:00,5032.097924794696
2020-06-01 11:00:00,5442.506207879448
2020-06-01 12:00:00,4927.992146248604
2020-06-01 13:00:00,4854.384580428936
2020-06-01 14:00:00,5074.66971194228
2020-06-01 15:00:00,5062.4756420933145
2020-06-01 16:00:00,5238.547033083283
2020-06-01 17:00:00,4748.426368818223
2020-06-01 18:00:00,5146.276050514998
2020-06-01 19:00:00,5118.084412250293
2020-06-01 20:00:00,4971.570692611891
2020-06-01 21:00:00,5067.737463584338
2020-06-01 22:00:00,5205.891496319671
2020-06-01 23:00:00,5174.46307600569
2020-06-02 00:00:00,4771.396137585254
2020-06-02 01:00:00,5164.031637351097
2020-06-02 02:00:00,4987.062278993496
2020-06-02 03:00:00,5014.574819603103
2020-06-02 04:00:00,5014.639398200339
2020-06-02 05:00:00,4969.951402240348
2020-06-02 06:00:00,5238.341499421413
2020-06-02 07:00:00,4983.256408030157
2020-06-02 08:00:00,4776.0907743233665
2020-06-02 09:00:00,4921.2940288060545
2020-06-02 10:00:00,5035.738943362095
2020-06-02 11:00:00,5245.84295685941
2020-06-02 12:00:00,5120.618936989767
2020-06-02 13:00:00,4829.892944250591
2020-06-02 14:00:00,5497.037983335778
2020-06-02 15:00:00,5052.955062195596
2020-06-02 16:00:00,5255.078147599803
2020-06-02 17:00:00,4969.657113284554
2020-06-02 18:00:00,5106.67184894109
2020-06-02 19:00:00,5167.893700903681
2020-06-02 20:00:00,5243.638942350851
2020-06-02 21:00:00,5211.473661075645
2020-06-02 22:00:00,5174.439400014596
2020-06-02 23:00:00,4936.982653761178
2020-06-03 00:00:00,4885.650791608788
2020-06-03 01:00:00,5066.521502064839
2020-06-03 02:00:00,5186.625614468214
2020-06-03 03:00:00,4955.455859844678
2020-06-03 04:00:00,5213.034393142877
2020-06-03 05:00:00,5290.523349097236
2020-06-03 06:00:00,4816.735816185316
2020-06-03 07:00:00,4832.615859240744
2020-06-03 08:00:00,4971.924988218932
2020-06-03 09:00:00,5061.522533637839
2020-06-03 10:00:00,4895.08659724659
2020-06-03 11:00:00,5270.440535773429
2020-06-03 12:00:00,5084.81337230369
2020-06-03 13:00:00,5007.889409648148
2020-06-03 14:00:00,4712.818095226295
2020-06-03 15:00:00,4736.8368367144985
2020-06-03 16:00:00,5056.201850056361
2020-06-03 17:00:00,4573.480874769033
2020-06-03 18:00:00,5202.527481928814
2020-06-03 19:00:00,4968.369231125536
2020-06-03 20:00:00,5648.618593918946
2020-06-03 21:00:00,5461.583250123222
2020-06-03 22:00:00,4963.710186150497
2020-06-03 23:00:00,4978.732599493737
2020-06-04 00:00:00,5199.116302800406
2020-06-04 01:00:00,5340.634521983608
2020-06-04 02:00:00,4672.394188512797
2020-06-04 03:00:00,4642.724906929063
2020-06-04 04:00:00,4875.593038889124
2020-06-04 05:00:00,5116.547516634773
2020-06-04 06:00:00,5099.37471810152
2020-06-04 07:00:00,5213.95429099677
2020-06-04 08:00:00,4760.060494326938
2020-06-04 09:00:00,4536.771227406225
2020-06-04 10:00:00,5171.602839060429
2020-06-04 11:00:00,4834.360745406953
2020-06-04 12:00:00,4596.302427122272
2020-06-04 13:00:00,5029.0127491918765
2020-06-04 14:00:00,5158.635137643735
2020-06-04 15:00:00,4975.588573575745
2020-06-04 16:00:00,4908.430322763502
2020-06-04 17:00:00,4968.127553570818
2020-06-04 18:00:00,4925.883447519844
2020-06-04 19:00:00,4730.390577611966
2020-06-04 20:00:00,4857.063864601913
2020-06-04 21:00:00,5104.255981002763
2020-06-04 22:00:00,5064.3357082753
2020-06-04 23:00:00,5033.611961193364
2020-06-05 00:00:00,4800.970303629324
2020-06-05 01:00:00,4963.699367572866
2020-06-05 02:00:00,4564.586990711429
2020-06-05 03:00:00,5035.695332777078
2020-06-05 04:00:00,5285.7715415627135
2020-06-05 05:00:00,4705.173573591579
2020-06-05 06:00:00,4882.814465336449
2020-06-05 07:00:00,5065.821355742026
2020-06-05 08:00:00,5250.568526885497
2020-06-05 09:00:00,4910.35507673997
2020-06-05 10:00:00,4861.54993414682
2020-06-05 11:00:00,4606.215371516783
2020-06-05 12:00:00,5020.687625861621
2020-06-05 13:00:00,5408.415208028749
2020-06-05 14:00:00,5055.471692392935
2020-06-05 15:00:00,4995.544204163258
2020-06-05 16:00:00,5064.416462153397
2020-06-05 17:00:00,4997.78159921028
2020-06-05 18:00:00,4837.397125547974
2020-06-05 19:00:00,5164.655983135541
2020-06-05 20:00:00,5045.152304622351
2020-06-05 21:00:00,5003.522650386732
2020-06-05 22:00:00,4804.92679454435
2020-06-05 23:00:00,5260.701586386952
2020-06-06 00:00:00,5132.940549066622
2020-06-06 01:00:00,4889.41583252654
2020-06-06 02:00:00,5200.3649707363875
2020-06-06 03:00:00,4900.485832322958
2020-06-06 04:00:00,4843.599301497793
2020-06-06 05:00:00,4848.059376503943
2020-06-06 06:00:00,4645.786289382382
2020-06-06 07:00:00,5094.308476083641
2020-06-06 08:00:00,4633.77102433233
2020-06-06 09:00:00,4754.311233746847
2020-06-06 10:00:00,4584.882398184293
2020-06-06 11:00:00,4982.786061441821
2020-06-06 12:00:00,4969.935907945625
2020-06-06 13:00:00,4934.660757362727
2020-06-06 14:00:00,4791.484461065885
2020-06-06 15:00:00,4765.553249312672
2020-06-06 16:00:00,5092.873972709315
2020-06-06 17:00:00,4889.889613658303
2020-06-06 18:00:00,5063.271664307229
2020-06-06 19:00:00,4822.950262775155
2020-06-06 20:00:00,5036.2125485542165
2020-06-06 21:00:00,5260.655607463213
2020-06-06 22:00:00,5117.2331600785565
2020-06-06 23:00:00,4917.5172363567035
2020-06-07 00:00:00,5051.439794071185
2020-06-07 01:00:00,4951.866965093957
2020-06-07 02:00:00,5001.576036938945
2020-06-07 03:00:00,4934.8777895703
2020-06-07 04:00:00,4967.132958822922
2020-06-07 05:00:00,5042.418670614835
2020-06-07 06:00:00,4801.32826008361
